ZIP Code,Average Elevation
77084,32.2476
77545,20.807749
77629,11.058588
77561,22.641716
77440,10.1717
77432,20.46822
79545,727.0148
78943,79.52767
78007,74.62658
76953,618.6651
79118,1079.7554
78659,151.7121
75641,84.11931
77990,8.70082
76824,385.7481
75563,98.65351
76950,676.9606
79847,1367.971
75929,61.584118
79015,1099.0072
79124,1088.3906
78540,15.125585
79601,522.84375
75063,156.2191
75038,154.73647
76367,319.69446
75001,188.80096
75043,145.36914
76502,179.28177
76366,325.0158
79091,1143.0585
76548,228.29288
76210,181.91814
78557,29.766703
75460,156.91667
76903,570.93616
78003,436.34824
77802,93.259514
77803,101.42212
76661,117.45801
75601,105.739586
76524,175.92345
78407,9.3245
75436,139.63043
79901,-1702.9504
78712,170.9924
77968,25.924255
76371,443.33267
76424,371.9916
75433,161.88173
76935,694.0163
79363,1018.5383
76652,213.87608
75846,132.21611
79330,719.76697
75692,92.916534
79713,834.91284
79036,983.6377
77467,29.576622
79754,895.9941
79345,1039.5723
78118,112.85669
78839,181.6816
75633,80.78527
76854,573.119
79093,923.9898
76384,384.50623
78353,56.466396
78104,79.12372
75784,91.47174
79339,1076.4557
75631,91.77398
79011,777.52844
79378,1017.24396
78028,578.00775
79033,912.81854
76389,322.5578
75757,139.9708
76801,452.41504
78389,42.832394
78537,24.666374
75069,174.75291
76501,168.60939
76511,184.07361
78574,59.928127
76541,262.18008
76357,279.4478
78723,178.1821
75087,159.18132
76574,169.88121
75132,176.78029
76116,216.91708
76164,179.05522
76127,185.15831
76114,185.99762
78208,217.42746
75156,105.07656
76133,236.8523
76132,213.64807
76014,190.72873
76017,192.70943
78210,197.9198
76262,188.42787
76182,200.06654
75022,182.88179
78219,203.63031
78101,181.02779
76093,213.50858
78244,218.4224
78223,167.04437
76078,257.17084
76487,351.8053
78227,221.78653
76439,220.05804
78946,107.501274
78155,168.4025
78248,288.0327
78257,349.294
79789,851.7007
78827,171.83609
79383,986.75793
75853,111.19889
77614,5.9003215
78360,176.40552
75669,107.5183
75886,72.11067
75694,80.11627
75659,76.0753
75115,197.57489
75573,75.44957
75973,75.420715
79535,753.3125
75765,118.413635
75475,202.4223
79372,1079.4662
79025,1156.3768
75754,152.16417
78842,406.8388
78611,385.6556
78065,168.04105
78164,100.6674
78029,588.8604
75429,148.1059
75109,110.134315
76686,179.65521
76642,139.66925
76831,389.09485
78116,117.36666
78111,121.64367
79008,894.9644
76880,403.51273
78526,4.7872977
78520,10.534388
78567,16.711353
77063,19.822628
77375,48.859222
77485,37.301308
77430,14.744923
77478,22.923706
77378,94.97351
77328,61.025845
77382,53.611916
77564,23.751616
77510,5.61936
77511,9.075189
77833,93.83155
77418,66.99743
77434,48.259846
77521,8.781819
77428,2.483667
77442,52.025177
75938,66.802055
78934,75.875404
77412,61.347713
75571,100.64679
79244,725.6948
78829,217.74109
79201,561.68066
79236,555.3708
78940,107.113945
78146,109.08859
79782,827.94965
79313,1045.7236
77661,5.7201695
77617,0.5089287
76261,271.20862
79336,1077.2474
78852,239.3334
75638,106.26811
79537,746.7081
79852,984.5276
77836,106.45931
78594,11.976205
75681,140.97784
78598,-0.1350071
78590,6.149265
75976,85.004456
77963,55.505043
78050,152.63391
78608,297.55353
78837,521.81177
78841,456.96808
77856,125.00412
75937,83.159294
78010,511.3723
75402,156.19772
78012,90.42021
76666,165.47758
78661,130.77528
76628,186.29314
77867,76.67279
76681,116.89354
76639,138.94795
78609,312.52292
75144,102.4427
76678,170.52396
76676,171.57277
75105,104.58867
78004,373.1425
79606,575.673
78566,3.9434261
76310,298.11484
77701,5.5485163
77477,23.457695
77074,19.232439
77484,76.75882
77381,44.84019
77550,2.2909803
77551,1.8628945
77354,60.763138
77417,30.302916
77515,7.2033567
77422,3.7521436
77566,4.931864
77591,4.3814964
77539,3.7431035
77523,7.1403756
76649,324.66907
78935,70.846
79227,444.91895
79019,974.5204
76308,298.90414
76302,298.97308
77389,40.359943
77535,19.10072
77407,27.692274
77575,14.091498
77304,60.193855
77385,35.20666
77554,0.77514756
77590,1.7698996
77372,37.012745
77414,8.896533
77339,20.072361
77362,60.561165
77388,36.690025
77584,16.268105
77070,38.165382
77320,75.86008
77483,3.4722242
77573,5.4407434
77514,3.4596627
78933,75.38479
79054,893.9093
79243,910.8516
75946,117.99428
78950,100.832405
77455,27.543978
76945,670.3129
79064,1094.018
79072,1034.2178
79051,1171.9236
79248,553.5025
77457,2.1079519
77538,13.476696
78870,296.25864
76566,324.40146
78801,377.22742
79357,939.9499
76233,211.91325
76680,103.61662
79912,1314.9052
76704,122.612885
77976,42.519775
76957,569.2909
79414,992.7474
78369,184.80968
79759,934.8294
78719,162.78383
78343,19.34625
76638,219.38452
78347,9.522003
76654,148.16801
76561,248.14323
75390,133.32489
75207,122.559235
79350,1004.1679
75231,158.18193
79838,913.4689
78368,40.87526
75134,180.09393
75439,209.2957
75476,165.9586
77969,7.157748
79547,494.54102
75770,146.13892
78564,101.981674
76427,372.8131
75496,188.7238
75068,167.38417
76370,380.99783
79785,953.9953
79780,909.75287
76884,552.52295
76888,510.42896
75562,81.00944
77837,104.65099
76645,199.28618
78025,579.1457
75944,64.40658
76650,152.5213
75135,164.078
75110,126.150795
78151,86.69336
76635,153.0607
78117,103.18169
77359,84.33124
78235,179.4287
77396,20.126482
77032,24.517424
77078,14.95255
77076,21.90873
78670,161.11076
77504,10.695798
77505,8.405555
77087,10.379145
77054,14.682395
77532,14.993763
78015,405.23447
77530,6.297635
77081,17.73672
77071,19.355448
77019,15.021455
77027,17.22066
77089,10.703497
77075,13.095032
77041,32.233868
77481,16.695017
77582,16.619951
77368,25.695957
77623,0.98334897
77341,136.5373
75478,130.66423
76450,351.6078
78802,267.71936
75933,21.87108
79247,402.88315
79250,990.83325
79532,698.6903
79503,470.64438
77612,15.080074
76435,467.06378
76226,198.17451
78569,9.749542
76354,318.86478
79536,588.47455
75254,181.24442
76306,301.21237
78363,16.497143
75081,191.66394
75670,96.64547
78596,22.625774
76530,177.2795
78160,139.3489
78043,171.7585
76240,249.4181
79764,910.785
78947,133.5136
76077,200.49725
78861,315.41913
78629,97.73461
75477,155.88092
79765,888.47546
79763,907.5261
77986,65.49579
75470,180.94757
75416,152.85437
77807,84.214005
78756,199.16956
75206,173.70572
78658,126.91319
78722,179.54884
78614,106.354805
79701,850.3465
78122,127.75444
79761,885.665
75941,60.296234
75943,92.021866
79346,1158.8237
76930,776.9058
79379,1118.85
79778,819.4695
78631,629.8038
79756,798.01575
78582,110.00535
75831,112.08352
75931,78.52859
78621,155.03712
75652,122.492874
75551,90.978615
78382,2.1840286
78372,85.627754
76842,517.37683
78380,22.396433
75640,96.78555
75951,65.77455
79009,1257.4268
79079,694.5578
79502,541.15295
79316,1005.62683
79031,1135.3479
79566,679.37335
76230,313.94843
76525,390.66547
79517,793.0416
78833,558.4944
79745,887.56586
76871,450.6769
76901,649.1346
79530,586.9784
79001,1202.3276
75481,121.60727
76565,443.7757
75420,156.37741
79505,449.83582
79719,782.6881
79245,604.7996
76820,444.3162
78580,8.80418
78330,36.103985
78410,17.21963
78414,4.412491
79925,1201.5752
78336,2.87801
79906,1186.9858
75247,124.43843
75503,92.5786
79938,1423.2761
79699,515.8755
76710,167.80096
77954,72.30218
75201,139.33073
78405,12.084224
76263,272.63593
79413,986.762
75246,146.24908
75762,128.79637
78416,10.977926
76955,588.47485
75647,107.92703
75459,237.39328
78019,158.82928
79776,944.8116
78747,188.99474
79853,883.03796
79104,1106.9746
78619,321.57086
76373,369.00583
79544,482.263
76556,136.63744
75833,85.296875
75755,117.62107
79373,944.85675
75850,90.7764
77616,29.135826
75471,155.4181
79241,986.77026
78341,135.7036
78067,133.24084
78547,43.922123
76481,331.80713
76227,180.02522
75671,86.80314
75180,147.25075
79607,539.58954
76828,499.0472
79261,682.3484
79834,932.40656
78843,327.85672
75962,97.025696
75680,137.42427
78877,246.8791
75488,156.77103
75447,167.54655
79032,1066.5394
75689,130.72499
78644,154.02917
78013,508.9913
79073,1050.2594
79733,846.8215
78871,502.39926
75764,105.303505
77993,78.46455
78643,378.685
77879,76.86846
75261,171.30852
78607,324.9074
78027,447.91183
78243,205.41606
78938,85.70747
75756,133.49847
78545,87.36634
77624,57.25484
75071,195.45833
79846,1101.6494
78573,47.75149
75075,206.09048
76377,290.30496
75166,148.61513
75098,155.05557
78736,306.32642
75080,196.36296
75094,172.2676
78660,208.73268
75088,139.39984
76084,191.91833
75165,164.2602
78729,266.10486
77003,11.986647
75143,106.89392
75474,144.04259
76008,282.25998
78212,220.23442
78207,202.56818
76053,163.98465
76148,192.4811
78203,214.51645
76248,209.04182
76179,228.67847
78218,218.76013
76051,175.39412
75050,142.80786
76085,309.74097
76031,244.4957
78266,281.83734
78260,364.84314
76067,292.9589
76490,347.93335
78073,186.87657
77861,85.43953
78230,278.22873
78236,223.0166
78254,298.67905
77351,71.63595
77049,10.03862
77026,13.91907
77506,8.227734
77045,16.76055
77204,11.140182
77033,11.792383
77562,7.7231812
77077,25.480803
77401,16.158298
77061,11.300594
77058,3.8210611
77068,33.98314
77095,39.641598
77091,23.803743
77534,4.8196254
75904,74.61003
77436,37.74308
77443,33.947292
77454,45.74168
76882,576.8618
77460,46.72652
78024,653.8008
79344,1201.024
79380,1060.295
78585,73.16322
76483,425.5641
79343,960.24347
78384,157.44171
79065,946.8729
76943,684.7026
78563,46.33161
75844,109.3964
78636,409.36514
75683,101.853035
75440,133.6808
79226,829.4834
79084,1104.8177
75930,77.558815
75451,124.396324
76363,433.91357
75140,129.7207
75803,126.0936
75974,84.777054
75550,108.7093
79706,835.5403
79014,777.73334
76933,576.3875
75965,128.87198
78671,480.86407
78675,468.452
76454,428.81793
75643,90.45519
75441,147.76091
79314,1208.8447
75977,105.852806
79326,1096.7396
79080,905.5536
79256,775.6641
75964,107.53966
79367,1033.3077
79235,952.9828
79854,1329.6399
79376,1089.4507
76865,553.70953
76872,468.9583
76823,471.25705
76380,387.65286
75070,214.79582
75884,76.65927
76542,244.97974
75409,201.50522
75024,210.6243
75424,182.40802
75002,181.58463
78737,316.0295
78739,258.8009
75189,164.56975
78615,162.99222
78752,207.23616
75114,119.198685
78634,202.792
78645,254.14949
76107,188.05121
78641,307.9055
76065,213.54369
75152,139.09305
77002,12.6077385
76135,203.36009
76112,180.20764
76126,246.8017
75089,145.33344
76118,153.60327
75142,129.50885
75147,122.58982
76123,241.62856
75146,158.97716
76002,182.31224
78205,199.27498
76180,180.9242
75233,186.09265
78521,3.4115071
78575,9.894026
79605,531.01306
78592,19.60025
77072,22.402124
77435,37.62904
77423,46.41411
77583,13.891375
77420,20.599619
77464,34.62659
77493,47.48021
77301,58.3496
77386,27.298016
77379,40.275505
76660,151.20688
78949,112.67564
77429,44.425274
77303,73.342705
77433,47.34731
77480,11.129459
77340,101.124374
79086,1059.3707
75482,147.52046
78944,94.28139
75954,71.88546
76458,332.69827
76470,439.15515
75789,121.61733
79043,1116.0643
77470,68.52786
77962,19.865599
75639,86.37568
79731,781.9564
76550,378.007
77448,30.99263
78332,71.302505
78606,461.27805
79082,1120.1217
79088,1049.8182
76442,432.69562
77865,126.31169
76432,505.23257
76401,390.0764
79035,1256.3647
78584,103.31287
79022,1239.6698
79081,932.7233
78057,193.19002
79347,1188.0763
75686,106.86313
75568,98.35248
75457,129.64807
78872,216.6496
79040,1003.6571
79511,718.2906
79257,972.3232
78070,363.56635
79512,658.46857
79087,1370.5729
78879,508.74554
75450,119.042564
78385,12.105685
79057,821.1192
76531,379.9725
79312,1108.4573
75788,100.073944
75603,90.64701
75856,94.98271
78058,667.8951
78635,469.20175
75228,161.51653
77036,20.57539
76309,303.63586
78597,-0.26528803
79602,584.5378
75217,132.19641
77494,39.39339
77356,79.321465
77498,24.901031
77318,77.24955
77650,1.2066958
77306,48.39478
77380,37.895588
77302,41.764732
77482,14.738707
77489,21.82887
77082,25.255976
77578,15.7753
77465,4.7352533
77456,13.754928
79027,1163.2048
79506,675.6039
75972,97.95496
78026,120.1526
79781,732.9403
79556,679.5399
79331,894.6981
76433,300.23636
76519,127.5942
75446,177.48592
76856,503.54044
77426,71.31284
79730,808.6232
79549,697.31525
79059,862.98926
78951,79.20848
76431,288.60037
76448,456.93323
79070,883.44214
76841,686.13446
78145,112.52234
78119,112.77686
79848,844.78577
78022,87.428604
79738,773.33636
75487,104.315704
75572,82.69941
79370,716.1632
79845,881.40204
78618,555.719
78663,349.72894
78358,4.1848984
79068,1056.1688
78361,172.07559
75668,109.69809
78873,625.003
75560,91.97481
78669,273.4607
76849,626.76526
79783,868.54193
76453,311.35144
75672,96.93519
75554,120.13984
78017,164.74835
76857,496.5712
79098,1169.6486
79742,749.9111
75566,108.52939
78142,85.998634
75426,121.21115
75847,94.3488
76866,524.61847
79832,1384.5647
76634,240.46216
79533,491.56
75077,178.18845
78560,47.95591
79541,628.147
76311,311.54956
75240,179.51062
76504,211.27112
75219,141.41357
78379,8.52534
78681,248.15866
75061,150.9028
79016,1078.226
75065,163.65312
75411,141.1692
78066,299.54327
77864,81.89856
75901,75.69001
78703,168.35388
78404,10.053243
75860,137.57277
79905,825.09125
78883,510.09802
76707,153.13971
75468,130.39915
75605,105.09412
78751,194.22833
77983,1.1377538
77840,91.80783
77995,72.23301
76245,208.67654
76264,208.19824
75220,139.7753
75706,143.7461
77988,24.03248
78677,89.797714
78147,128.46371
75903,103.537796
76708,140.55797
76687,131.75568
78417,10.174022
76266,218.74527
75711,170.78241
76271,199.56729
79404,963.646
79902,1226.257
76909,583.0489
75773,118.75359
78371,203.2788
76958,668.79047
77951,11.322005
75750,143.55078
75705,145.94597
78617,152.4642
78640,202.23915
79916,1193.96
76528,288.64713
76624,156.9798
79935,1199.7734
75693,110.158
79836,1110.7001
79849,-685.20844
78359,8.923977
78390,10.48148
75561,97.94224
77613,9.153411
75569,102.30493
79121,1133.0952
76491,379.59866
78237,212.85295
78251,262.42136
78069,206.82088
78932,120.55341
77872,90.8567
78249,294.77432
77331,74.57423
77371,40.7658
78226,205.39998
77326,34.981495
77338,22.99496
77039,20.37184
76244,219.60265
76052,240.23927
78217,236.78252
78109,202.74464
76086,320.974
76087,280.1491
76426,275.21045
78214,177.38791
76225,277.26892
77880,73.44389
77028,13.435752
77037,23.193644
78133,312.97336
77004,12.345525
77053,19.788683
77035,17.714733
77024,20.412811
77079,24.437243
77507,4.1149673
77080,25.639652
77048,13.530846
77065,37.463623
77067,29.65669
77018,21.487724
79766,879.0009
78954,126.457
75428,157.21147
76043,251.96196
76459,358.95123
77961,8.921818
79094,939.71387
78016,225.39642
75453,155.41843
75942,96.761185
75928,21.585093
76936,729.616
78577,30.050919
75010,160.76851
78549,18.0538
78543,20.514286
78599,21.098242
76469,496.06998
78565,38.678974
77519,21.233776
75062,155.6519
75244,182.35838
75205,165.97641
75060,137.54282
79525,516.7269
75243,176.54327
75040,157.83815
75041,169.63054
78717,260.80743
76379,296.2666
78516,27.15085
76201,204.40517
78501,36.144447
75216,146.79318
75241,147.15636
75835,93.23607
76474,467.29205
79062,1003.20215
79063,1140.3529
75448,143.26416
79230,538.55865
79777,794.6403
77871,112.186295
76869,493.82297
78542,23.04353
75072,212.92314
77657,7.9714513
76544,279.14145
76543,254.20953
78538,17.418785
76437,484.78384
75407,163.70514
75442,178.8065
75252,200.04477
75044,168.71596
75164,174.56723
76106,197.30966
78732,228.62381
76103,178.10963
76063,194.24734
77010,13.301305
76020,236.96643
76013,175.85187
75052,161.53842
78204,192.29721
76012,167.55127
78234,213.9753
76129,203.04124
76022,173.7841
78124,197.62645
78152,174.6515
76033,238.13792
78148,236.7643
78261,328.7031
76044,280.41782
76049,247.21742
76070,218.62947
78225,198.23193
76048,248.54187
78211,193.48965
78258,328.5099
76066,261.57556
78002,206.31468
78213,252.99622
77016,17.507797
77029,10.341328
77547,8.490688
78666,232.24814
78140,115.91252
77011,9.1069765
77023,9.852349
77520,3.9497206
77085,18.727228
77336,21.398106
77536,8.695151
77055,22.089916
77006,14.948678
77598,6.685622
77051,14.271996
77014,31.88237
77334,90.93562
78338,6.433163
75103,153.11986
75780,134.16039
75779,113.73395
79325,1249.019
76549,277.0968
76569,144.95615
76571,226.57278
77625,24.655931
75454,195.27545
78704,177.79681
79034,768.0743
76443,528.87427
78125,118.75983
75437,133.06824
75074,180.56842
78652,221.78392
78738,302.6074
78664,226.56096
78753,213.59462
78728,256.26996
75167,196.58443
76651,165.72993
76626,156.30785
76108,235.0992
76623,156.38751
76105,190.08841
75157,108.550766
78215,202.01767
76036,243.69456
75054,162.20189
76015,195.89052
76016,179.66393
76131,213.05489
78247,260.7681
78216,247.02715
76006,153.08644
76082,295.03024
78202,212.32617
76059,265.75983
78154,220.25278
78150,227.80643
78263,170.29893
78112,158.45874
78264,181.22859
76259,224.91872
78245,245.34592
78229,287.14325
78052,211.51035
78039,228.63676
77009,14.914567
77360,54.22817
78231,286.0575
75934,103.312035
77345,17.018148
77015,6.684335
77093,18.61891
78121,164.35727
78123,165.6814
77012,7.224997
77587,9.243726
77096,16.682367
77007,14.92716
77094,31.111425
77586,2.836335
77486,10.111773
77444,19.039005
77446,77.76786
75492,185.32448
75559,105.22621
76252,302.51987
76251,330.89087
76821,518.45703
75801,117.54872
79002,924.8388
77979,4.693783
78393,11.957602
79053,1193.128
77660,28.01981
75148,99.96647
78548,42.04409
79041,1051.5538
75861,91.778145
78376,122.78764
79842,1123.9504
79239,644.40753
75650,99.13918
79111,1093.5781
75137,204.79482
75253,129.31696
75172,133.40816
78957,120.85917
79377,951.1914
79718,1009.6061
77615,12.544619
78953,155.74219
75423,197.37814
79021,1056.1653
78561,13.14433
78605,366.57697
76627,204.37878
78657,298.07413
76648,165.5914
77882,112.48434
75153,123.486046
77651,3.1457608
79366,923.5588
78586,12.022205
79107,1104.0972
79108,1040.3573
75227,152.53674
78552,13.530589
75149,149.6165
77476,33.28866
77459,18.923943
77479,20.579124
77327,30.738415
77365,28.77684
77447,65.88059
77581,13.343945
77541,1.3884286
77531,3.1027515
75852,64.40617
77517,6.3364673
79538,625.48315
75862,60.81716
77474,56.235527
78072,96.03589
76255,274.8912
76951,758.25024
76520,111.39646
79734,1592.9653
79005,839.9152
79045,1213.7059
76877,427.50888
79567,578.7172
77415,6.1720386
77597,3.8585448
78061,181.73738
78342,57.15915
78834,191.01625
78102,68.33585
79752,781.5206
76832,480.52753
75979,77.14458
78377,14.546514
79521,460.10742
75840,109.92104
78114,136.75139
77708,6.0038834
79924,1203.1694
78046,144.89711
75969,83.02164
75701,170.6093
75021,183.82933
75473,142.7944
78009,265.65897
78632,132.59442
79403,978.33344
75421,174.52234
76429,393.02954
75208,154.0112
77975,116.74078
79415,1001.38165
78948,120.06017
79762,900.32745
76484,317.48618
77982,2.3924801
76798,122.342834
79930,1324.6589
77705,3.2871807
78143,132.52797
77642,1.6781304
75202,129.88191
75223,144.91623
75602,93.51147
76629,123.376945
76238,267.78485
75949,66.771255
79932,1148.442
75707,142.16202
75792,121.21786
75709,138.06073
75230,180.04233
78741,158.7991
76940,539.08704
77866,80.15718
78744,175.09335
78412,3.9247277
75270,130.72885
76657,211.95946
76633,170.08061
76673,178.28162
79311,1025.4476
79918,1199.0632
79934,1333.3169
76597,306.86368
79920,1264.374
78588,73.16238
75651,85.433014
75851,73.28223
79046,763.869
76875,521.71423
76523,142.09099
79851,1401.2395
76836,464.2665
75056,165.11536
78595,74.07204
78562,16.357655
79012,1154.8783
78558,20.548191
76444,394.0456
79356,791.5635
75758,120.89494
75760,115.89199
76518,126.763374
78840,470.461
75662,113.27557
79018,1118.6774
79755,841.4764
75936,73.23609
75684,135.27519
78005,170.44635
75691,98.645645
78357,171.50945
79358,1031.0813
77475,77.387955
75948,68.33171
75845,84.717064
75855,87.595055
78021,116.16504
75645,109.21517
78383,45.71508
76864,434.37366
76436,362.32556
79749,834.6727
76462,290.9815
79044,1179.0269
79788,807.5474
79561,603.32104
75630,93.60711
76825,550.89557
78539,30.935762
75035,224.40767
78731,215.41953
76534,158.18562
76513,191.27708
75033,189.20755
75009,210.22427
78759,251.84645
78570,18.822353
76527,302.01553
78757,219.01825
76305,294.80615
77659,13.3857
78748,212.00479
75287,192.8579
75013,201.23412
75082,175.91806
78735,252.00563
78653,159.46669
75126,137.5313
75160,150.40309
78754,189.00655
76111,173.03905
78726,282.5598
78613,285.17084
76670,211.10571
75101,146.50922
76641,152.90306
76117,169.04335
75154,180.84209
75169,144.33536
76109,192.02177
76018,181.90341
76115,209.95078
78201,225.4021
76071,226.7318
76034,188.73846
76054,185.4775
76039,173.15173
76011,174.57141
75785,121.30423
79381,954.024
78001,134.23578
76455,364.44598
77857,109.47208
76578,149.12482
76203,217.43861
75661,73.47331
78362,4.436581
78387,22.157791
78370,16.455944
77622,3.5976865
75057,150.09183
78665,224.34756
75249,193.54764
75181,129.31438
75574,85.029816
75658,124.641914
79770,865.7594
78391,47.3462
75858,103.72426
76845,466.3321
75413,219.26411
75564,74.058075
76692,179.17502
78011,140.98566
76631,177.95094
78622,142.3987
75102,142.3476
77878,73.508865
78074,420.60666
79721,772.2562
76241,231.00014
75150,158.94789
79106,1117.5248
77451,29.935658
77466,38.61524
77441,37.007042
77461,22.387657
77445,64.32518
77450,31.85646
77357,28.19474
77563,1.6478459
77406,28.725344
77873,100.08234
79042,1108.9178
77665,5.4763165
79092,1198.9606
78881,346.7123
79096,732.3621
75966,54.976276
78071,71.88726
75932,59.406166
78962,100.26203
75432,139.18098
77831,94.76592
78851,659.1022
77580,14.174015
76446,410.76172
79029,1120.1455
76941,728.27264
79355,1125.295
79744,783.1734
75926,77.14745
79772,846.75244
77957,24.592146
79083,984.4825
79220,772.3509
79830,1257.2849
79225,426.27826
79739,816.4047
75028,180.08069
76010,183.35997
76009,221.20802
78259,292.53085
78221,166.24109
76486,342.1568
78228,235.96974
77868,79.94483
77835,113.6487
76249,241.08154
78250,267.73422
77830,88.98165
78240,276.5621
77875,109.57761
79078,916.4022
79855,1309.7637
75956,37.328644
76848,590.2492
79251,695.4741
75752,142.1674
79119,1139.3195
76464,422.12402
75039,136.31256
75234,148.2517
79563,564.09937
79508,599.90485
78642,321.41345
79520,538.86884
77630,2.0790803
79560,569.98956
78589,28.975784
79110,1113.3407
76208,171.79521
76554,141.63669
75414,201.13431
78161,142.02437
77984,113.78919
78959,113.82736
78055,559.1512
78850,279.48752
78885,645.10297
78956,103.42782
78059,220.06934
79401,975.3696
75435,124.48066
78064,115.96136
77978,0.25449267
76472,281.09952
78113,107.95189
77987,85.51981
75092,227.81015
76667,148.98886
76682,138.12642
78409,7.699927
79411,976.5131
78041,141.61186
76268,219.54565
77974,58.44472
75058,222.7455
75501,85.32799
78610,231.71272
78413,6.407342
78351,18.520714
79907,868.8726
76621,184.01111
79936,1208.7545
77619,2.7709212
78656,184.04378
79237,760.19556
76837,627.9761
77991,2.7204542
79539,475.20346
75751,118.11594
76887,489.8555
78662,155.2292
76452,406.02332
78349,79.27967
79007,932.1534
78375,53.165718
76878,467.07263
79231,936.2909
75925,100.79643
75687,110.53834
76827,429.13757
76055,219.76003
78107,71.35591
75401,174.83366
76636,225.96053
78639,283.12244
75422,165.23645
78963,101.810936
76679,123.46385
78672,372.634
75155,124.83739
76885,437.69437
78144,82.772446
77863,96.208015
77431,13.0678625
78578,1.6001339
78559,16.744406
78583,4.191338
77057,18.613548
77471,30.845253
77469,22.153051
77316,75.49085
77083,26.411709
77355,68.59873
77384,48.4496
75238,170.67322
78626,220.87505
77632,5.6985297
76209,192.84982
78503,30.519749
77845,79.86405
77808,96.14379
79703,867.7412
76449,320.07083
77640,1.5719591
75491,222.04787
75229,154.53003
75007,159.7129
75182,139.0554
75042,182.83272
77901,26.07552
76655,168.55656
77853,104.564804
78040,128.38196
79423,974.79205
75708,133.63564
77801,101.47938
78886,221.13573
76712,165.35411
77905,27.422422
79707,876.0722
77904,40.08914
75076,211.1429
75235,139.92236
78701,151.45949
79915,641.2988
79412,979.2211
79402,973.60486
76272,216.35078
78401,5.367629
76653,139.95293
76664,158.2093
77973,9.683364
75703,144.2638
76643,191.70457
75771,135.61374
75218,156.14319
79424,994.29645
78045,184.50006
76939,638.5419
75489,240.16888
79928,1233.2933
76902,699.6923
78725,129.40956
78616,156.63664
75224,170.17711
78418,1.7539805
78373,0.73696107
78419,3.6627119
79758,901.06744
79329,985.0776
79821,1172.005
79911,1399.0525
76599,257.27267
78535,11.861479
76598,267.82553
75237,201.17496
75567,79.41958
76537,249.30261
79501,524.70496
76372,363.24155
76364,356.11115
79839,1255.9678
75418,188.95279
78340,3.0840151
78830,156.12819
77373,29.669697
78006,458.5117
77044,13.483486
77073,29.414713
78163,362.08545
77034,10.308607
77502,9.312562
77042,22.151245
77008,18.011505
77092,22.467466
77040,28.501974
77064,34.326645
77059,6.7113304
75939,70.34824
77043,27.879295
77086,30.7308
77577,5.246252
77369,32.771275
77468,14.135886
77555,3.143253
76870,512.1251
78162,100.08086
76475,372.67767
78008,93.5465
79546,599.47736
79526,708.2082
79066,999.02185
75783,128.86964
75839,110.40907
78602,129.54637
73960,1069.2411
76430,420.56775
76834,543.0931
79543,606.1865
76567,134.52063
76802,427.0524
76577,144.5542
79229,744.5816
79056,741.44366
75067,157.26181
75019,148.09422
77376,38.3079
78572,37.41277
77374,32.389343
79510,593.5492
75452,204.41707
76360,345.7809
75006,151.88106
78628,263.63705
76351,328.46085
79109,1119.8944
75226,140.68326
79553,478.8213
75211,171.72179
77611,1.2876903
79103,1105.99
75203,138.73999
77713,8.707419
78056,357.498
78942,125.533134
76706,131.65486
76273,227.37946
76701,132.38449
78063,426.05896
77703,4.7488184
76253,281.67548
76685,108.2044
76632,129.62808
76705,136.63145
76691,166.00737
75434,112.52196
75968,75.72487
76265,303.56778
77950,2.6971965
78591,116.46274
76445,430.6343
77473,46.644108
75959,80.83389
79234,747.3854
78536,94.78179
79039,1003.12683
79342,973.01086
75480,125.38384
79519,602.917
79061,820.82764
79353,1118.8899
79407,1018.80975
76522,328.7366
75415,152.40475
79255,777.71655
79097,1018.2393
76859,647.1692
79024,804.1845
75656,104.750725
75642,103.23076
75935,100.711006
76904,631.64954
79010,997.7931
75778,138.26385
77656,18.33103
78745,210.78664
77663,29.823578
76365,288.8996
79504,538.4685
75093,207.30858
75023,209.78604
77664,43.012653
78727,243.56319
77585,24.703049
75173,173.6367
78749,243.89153
78758,223.27922
75104,215.1948
75158,116.09844
76140,202.40356
76028,230.23325
76040,163.69194
76060,196.18869
76177,212.33214
76092,189.11949
76005,140.13051
76021,182.51808
75051,150.91046
78220,195.79762
78108,223.74818
76058,271.67807
76061,215.12642
76035,310.21988
76073,251.81465
76023,238.67012
78233,261.31696
76270,291.99564
78232,272.69296
78253,289.124
76267,298.72626
78242,210.229
78252,200.41257
78238,247.51155
77363,95.25446
77876,100.87396
75960,94.43654
77335,39.70226
77568,3.452548
77377,55.453537
77358,93.09096
79843,1364.1362
77488,29.260784
77518,4.287971
77565,2.67546
77546,8.482788
79518,636.59973
79529,452.9882
78624,552.8081
75455,109.95006
75763,132.42033
79359,1020.40704
78832,397.76373
79252,471.90048
79743,737.4506
78880,647.88837
76932,804.5659
77453,26.03811
76457,351.16013
76853,406.0582
75657,76.1244
79714,980.00745
77342,100.172165
77419,9.984004
75975,113.789185
78355,53.146877
75472,137.58228
79323,1094.5836
78860,222.94156
79705,855.1416
75766,132.48042
79527,688.1631
78075,77.06859
79720,788.787
76570,123.37289
75555,75.446724
77437,30.694927
78828,594.2285
79735,1008.0204
79322,889.6414
77367,49.840973
77458,15.053076
77560,9.165419
79360,1021.96466
76374,365.67883
79058,1081.0376
79259,585.62573
75469,161.23514
75494,144.19974
75644,116.4084
76671,213.07603
76890,466.38727
